year,new_district_id,candidate,party,estimated_votes
2020,21,CONGDON,LIBERTARIAN,0.0
2020,21,CUELLAR,DEMOCRAT,0.0
2020,21,DAVIS,DEMOCRAT,42510.33932402897
2020,21,DIBIANCA,LIBERTARIAN,1561.1174367376113
2020,21,DOGGETT,DEMOCRAT,835.7887284118817
2020,21,GARCIA SHARON,REPUBLICAN,385.47809967189966
2020,21,GARZA,REPUBLICAN,25202.84339863323
2020,21,GONZALES,REPUBLICAN,5574.166855336967
2020,21,LOEWE,LIBERTARIAN,34.83722391736861
2020,21,MATA,OTHER,23.037154493856274
2020,21,ORTIZ JONES,DEMOCRAT,3585.569891466597
2020,21,ROY,REPUBLICAN,44978.8432750593
2020,21,VILLELA,LIBERTARIAN,173.7364085200643
2020,21,WAKELY,OTHER,671.4904332206382
2020,21,WHITTEN,REPUBLICAN,0.0
2020,23,BLUNT,LIBERTARIAN,1065.242382770909
2020,23,CASTRO,DEMOCRAT,27891.10202322936
2020,23,DAVIS,DEMOCRAT,9778.51258462042
2020,23,DIBIANCA,LIBERTARIAN,368.91290708710665
2020,23,GARZA,REPUBLICAN,20621.59528520063
2020,23,GONZALES,REPUBLICAN,53111.656993423836
2020,23,ORTIZ JONES,DEMOCRAT,38771.42492338898
2020,23,ROY,REPUBLICAN,11070.142988651958
2020,23,VILLELA,LIBERTARIAN,2245.3894150297065
2020,23,WAKELY,OTHER,141.41240543270663
2020,28,CONGDON,LIBERTARIAN,1.1864055862975584
2020,28,CUELLAR,DEMOCRAT,26.65596423584575
2020,28,GONZALES,REPUBLICAN,504.1781343341372
2020,28,ORTIZ JONES,DEMOCRAT,486.0824188043564
2020,28,VILLELA,LIBERTARIAN,36.60521650878441
2020,28,WHITTEN,REPUBLICAN,26.0772846926534
2020,35,BLUNT,LIBERTARIAN,364.6868543272858
2020,35,CASTRO,DEMOCRAT,15466.464429951642
2020,35,CONGDON,LIBERTARIAN,1533.9747379593503
2020,35,CUELLAR,DEMOCRAT,27233.090792840052
2020,35,DAVIS,DEMOCRAT,11306.1819156136
2020,35,DIBIANCA,LIBERTARIAN,492.2418701007567
2020,35,DOGGETT,DEMOCRAT,28750.455160820056
2020,35,GARCIA SHARON,REPUBLICAN,18300.801143434583
2020,35,GARZA,REPUBLICAN,4792.539166024532
2020,35,GONZALES,REPUBLICAN,10977.038451436634
2020,35,LOEWE,LIBERTARIAN,1130.287586078121
2020,35,MATA,OTHER,1098.6469670977556
2020,35,ORTIZ JONES,DEMOCRAT,16883.618302123905
2020,35,ROY,REPUBLICAN,12288.077995041413
2020,35,VILLELA,LIBERTARIAN,1202.4936149225266
2020,35,WAKELY,OTHER,206.07907561579466
2020,35,WHITTEN,REPUBLICAN,25800.163717171843
2022,20,CASAR,DEMOCRAT,30857.606775112083
2022,20,CASTRO,DEMOCRAT,66281.94892530274
2022,20,CUELLAR,DEMOCRAT,6909.322777404754
2022,20,GARCIA,REPUBLICAN,2294.0970298327215
2022,20,GONZALES,REPUBLICAN,2331.380829816994
2022,20,JONASZ,OTHER,84.51203948983657
2022,20,LIRA,DEMOCRAT,3150.4566168733572
2022,20,LOPEZ,OTHER,197.8216945014252
2022,20,MCQUEEN,REPUBLICAN,11452.828992179766
2022,20,ROY,REPUBLICAN,1179.4543206733736
2022,20,SINCLAIR,REPUBLICAN,28753.56913206144
2022,20,ZAPATA,DEMOCRAT,1376.1870993609978
2022,21,CASAR,DEMOCRAT,1037.5344097094176
2022,21,CASTRO,DEMOCRAT,23924.98934612339
2022,21,GONZALES,REPUBLICAN,9218.821024781979
2022,21,JONASZ,OTHER,35.8311367010839
2022,21,LIRA,DEMOCRAT,7563.144291959235
2022,21,LOPEZ,OTHER,512.5700880019781
2022,21,MCQUEEN,REPUBLICAN,368.02086150857036
2022,21,ROY,REPUBLICAN,34451.83139211211
2022,21,SINCLAIR,REPUBLICAN,13092.389034904185
2022,21,ZAPATA,DEMOCRAT,32890.438477460106
2022,23,CASTRO,DEMOCRAT,13340.342158508127
2022,23,GONZALES,REPUBLICAN,49765.87791592897
2022,23,JONASZ,OTHER,10.766127919759365
2022,23,LIRA,DEMOCRAT,36194.9334517644
2022,23,LOPEZ,OTHER,2492.6454916823536
2022,23,ROY,REPUBLICAN,8838.56589531607
2022,23,SINCLAIR,REPUBLICAN,7833.29944106127
2022,23,ZAPATA,DEMOCRAT,7792.284719000047
2022,28,CUELLAR,DEMOCRAT,88.88380329611468
2022,28,GARCIA,REPUBLICAN,83.30533968030565
2022,28,GONZALES,REPUBLICAN,297.0980682860437
2022,28,LIRA,DEMOCRAT,213.48745994885564
2022,28,LOPEZ,OTHER,20.233299490499558
2022,35,CASAR,DEMOCRAT,10242.858815178502
2022,35,CASTRO,DEMOCRAT,11804.719570065745
2022,35,CUELLAR,DEMOCRAT,24630.793419299134
2022,35,GARCIA,REPUBLICAN,20622.597630486973
2022,35,GONZALES,REPUBLICAN,3006.822161185988
2022,35,JONASZ,OTHER,11.890695889320149
2022,35,LIRA,DEMOCRAT,2730.9781794541536
2022,35,LOPEZ,OTHER,234.7294263237435
2022,35,MCQUEEN,REPUBLICAN,7372.150146311659
2022,35,ROY,REPUBLICAN,17209.14839189845
2022,35,SINCLAIR,REPUBLICAN,3546.742391973107
2022,35,ZAPATA,DEMOCRAT,17860.08970417886
2024,20,CASAR,DEMOCRAT,40895.20159020138
2024,20,CASTRO,DEMOCRAT,88929.9413567212
2024,20,CUELLAR,DEMOCRAT,9361.115967723134
2024,20,FURMAN,REPUBLICAN,3619.815940753769
2024,20,GONZALES,REPUBLICAN,3896.6935983509484
2024,20,HOOK,DEMOCRAT,1620.1440393098403
2024,20,KING,LIBERTARIAN,64.07948824972922
2024,20,LIMON,DEMOCRAT,4243.597190033954
2024,20,ROY,REPUBLICAN,1445.133223281766
2024,20,WRIGHT,REPUBLICAN,18878.748462658918
2024,21,CASAR,DEMOCRAT,1232.9069763351163
2024,21,CASTRO,DEMOCRAT,31693.663758005725
2024,21,GONZALES,REPUBLICAN,12650.135003673156
2024,21,HOOK,DEMOCRAT,40643.24320479758
2024,21,KING,LIBERTARIAN,1628.3556130336551
2024,21,LIMON,DEMOCRAT,9089.185633723833
2024,21,ROY,REPUBLICAN,43526.89337405002
2024,21,WRIGHT,REPUBLICAN,514.5833300054495
2024,23,CASTRO,DEMOCRAT,20773.932776930662
2024,23,GONZALES,REPUBLICAN,74391.58504820333
2024,23,HOOK,DEMOCRAT,9706.227555131602
2024,23,KING,LIBERTARIAN,353.8198366782631
2024,23,LIMON,DEMOCRAT,49684.761516301536
2024,23,ROY,REPUBLICAN,10964.356528906146
2024,28,CUELLAR,DEMOCRAT,136.20222835637122
2024,28,FURMAN,REPUBLICAN,130.91317839290141
2024,28,GONZALES,REPUBLICAN,475.16894003803765
2024,28,LIMON,DEMOCRAT,314.72505372968953
2024,35,CASAR,DEMOCRAT,14874.891433463496
2024,35,CASTRO,DEMOCRAT,16492.46210834242
2024,35,CUELLAR,DEMOCRAT,35713.681803920495
2024,35,FURMAN,REPUBLICAN,31295.27088085333
2024,35,GONZALES,REPUBLICAN,5617.417409734534
2024,35,HOOK,DEMOCRAT,22508.385200760982
2024,35,KING,LIBERTARIAN,948.7450620383519
2024,35,LIMON,DEMOCRAT,4528.730606210995
2024,35,ROY,REPUBLICAN,22574.616873762046
2024,35,WRIGHT,REPUBLICAN,11575.668207335635
